client_id,ClientID
42,0961c44b-6da2-4cf5-a162-684fbc608034
727,b9347385-013c-4e5f-b3da-35544db631c1
361,5d9d56a2-fa07-4cf9-b5b7-49ffa241b977
71,10ca8f6f-c076-4eee-be87-6fa22ad4996c
74,1194a160-cfcb-4de4-ac3c-f92e66c23e21
234,3d787170-923c-4db8-8f37-34fae33e61a7
932,ede7253d-f417-4a56-9cfd-040dbb358f10
656,a8e61b37-7198-4525-9d0a-125d0e634879
479,797a4310-1f24-46b1-b8ca-d989c49544f4
469,76f2613a-7261-4d3e-9dd6-4e233c5d7288
611,9b3b5caa-6ed3-49b1-b790-dd320925746d
732,ba7360f3-17fa-4f24-9c4f-ebc79e7646cb
424,6cd75592-0fb0-4a1f-822c-bfa44f050491
738,bc1810d7-9582-4a55-9385-68ca3d03e8b5
878,debe73a3-8aff-4484-bb08-de0221b56aee
519,82e6f515-8b31-481a-b0f5-bf270282398f
434,6e8f7be6-1e80-4002-8e27-9072174e5d9a
343,58d41f85-45dc-4b07-8ea0-6b989eb2f0e7
6,016c384b-f575-4874-9f5d-cdee8249ced8
408,69d79518-5cc3-424f-a483-9a2f05227fa8
834,d179f483-d0f3-4622-9d6a-5eac4bb5882d
985,fd4fc9ca-a43f-4e83-8868-a855e5848a6b
472,77ea33a3-835d-40da-811e-14b076d1ff5b
390,653994c9-a982-4c75-a39f-fdc2402d02e9
140,20b48cd8-4ea8-4260-983d-5bc6a529ea74
921,ea784699-b243-4db3-9c92-7bbe0d673dd3
159,28bab72c-9ea5-4fd8-a816-0a48e028b3ad
461,75706bec-d778-4e2f-b387-5840a74d6860
598,97516d6e-95d8-48b5-9e3b-d41378a568cc
474,7890abda-cbf3-4bca-bf0c-484f0638bc29
20,04f2a271-6f16-4669-9d6e-528ff0066b40
76,1269e9d1-52cb-4888-a0aa-0e08aa7f9abe
436,6edb28bb-ebd7-4b5a-9a9e-fcf2da26b7c4
774,c6803ae9-9323-43ab-9213-afd84be7721b
758,c130d1db-2356-4ea5-a41b-406b2d2bf59d
538,87464aaf-e18d-4f4e-8ff1-ce8ba19eaec2
321,52fde5d1-5c39-4824-b18e-cb02d14adc6e
126,1e816471-806d-4a6b-9bcd-f57c7c093ced
282,4aadfdb8-9f93-4d58-8f70-20fd2a35c998
358,5cbd79ae-aab7-4532-8121-e2aefd40716f
11,0302ff05-2b27-4e76-86e3-af7880e95961
870,dcd73312-dc31-47ed-ba30-a8953624bdde
916,e9b95cc6-94e5-4e82-b472-5a397ecadd7f
573,905c8006-196a-41c5-99a4-6872bdae7eae
581,92a83bb1-eaa8-48f0-a23e-a5b797b399e4
22,05d3796f-c53c-4489-90d9-cf2110490308
722,b776cabc-f023-4a14-9bd0-dbf56261070b
556,8be18d63-c41b-4b07-a939-7cfdeda560f9
884,e061c9a7-080b-45fa-b742-eef3c5009f70
532,8645a447-5c9e-4ed6-ab08-cc2dc54696b5
691,b09dab24-86d0-4347-9282-51414bf26a42
190,32adaa25-a2c6-4558-8219-381a46cf7b4b
944,f0dbc5f8-d9ca-44c9-83fe-53e74da2be75
945,f0f2627d-3615-4c04-8885-42cc979647e2
617,9cfc8ff0-8735-4bf9-b71b-ee7205ddf585
375,607bfd42-b449-4d32-9474-9024a1bc1c91
148,22a54ea5-4e8b-488a-b2d2-63fc9301b36c
701,b2a6e579-30e0-478a-a381-cd14b600648f
225,3b9a2b7e-1cc1-4581-8440-f782bfef2322
172,2cfbc499-2e99-46c3-8a71-2b06618caa26
400,674d7330-9e10-4ffd-9550-b97b1de36c78
317,52519f41-2688-45e6-8b7f-544568f86a3e
605,9938540e-2702-465f-9b5f-638901989f01
868,dbc14b37-9a8c-455d-8020-e4797819802f
771,c5a42aac-1f20-463d-8e77-9d89e5e2bbfb
206,389f6701-80a4-4bcf-876a-3c3af1aea7e4
192,32f03aff-0568-4e9e-aafa-c72b5d59f58a
702,b2dba2e7-b61a-4e45-b91e-cb49028f03c7
887,e1601c32-2071-4ce5-8937-c8c4a73189b4
609,9ad52c8f-e84d-4c88-87ea-1b3d49d8cc43
449,71e85a35-9eea-4e9e-9690-8a9f51237292
517,82cbd016-fe64-41be-a370-03dcf55d6d0a
604,993027fd-5cc5-41e7-8f58-b5ab7b48e6e5
897,e3e41ac9-7d83-490c-abd6-38f8a11ba2b2
904,e65c8516-7ade-458f-8962-1b21656f5169
354,5c3550ce-a0d6-42fd-8414-d69e161fc7c1
657,a95e1cf5-f0b5-450a-aaed-c86f3d562217
901,e4934163-476e-43e6-8faf-1d7054402b75
389,64b557da-1e3a-41f1-8362-291dddac3b85
708,b499960e-1300-4cd2-a803-d78236078c01
318,5269d664-0960-474a-a3aa-9016330c2120
67,0f16ce98-0543-4eb9-8020-64705fedc1d6
860,da4f6d95-856d-4ac1-8dce-fdbc741e9b1e
969,f9edc78f-7d49-4cb6-a8af-6a830016f798
262,44a78ac0-701a-43e2-9e65-000aa19e7dc3
349,5a74ccf1-c2e9-4220-a638-6843cdd0defc
960,f68fc63f-c06e-4dc4-b708-9d84c0bc9254
976,fb79e23f-e485-4ac1-bcbd-bfd14f94358c
182,300223e8-0afa-4bc6-9a51-a9e7d3f57ab2
435,6e92c39f-5104-48ca-9380-b4704c0ddbe5
654,a894c30d-3426-4484-b20a-31034166b141
310,5084c53f-03b0-4844-80cb-f8032944b4e4
134,1ff987ae-a581-47a0-822b-130413f12561
561,8ea60a10-23b9-4f26-a942-7c525b2f3482
900,e48b89db-4012-4f32-b5c2-98c0c2486f05
70,1090b991-b792-4e39-9faf-cdbb8a5ec81d
597,97067eb4-d7cc-4d6c-8a3f-5288c6688e9c
421,6c9fc01f-5026-4529-bd29-fe758c79edb2
635,a3253e90-3275-45e2-a43c-afb365f4bd80
843,d4cd591f-6c6b-4ba4-a160-e0e375496a34
340,56d68ed5-aaf7-4536-9482-7154d50161a0
709,b542e9a8-c89f-41c2-92cd-759ec9585832
618,9d4aa93d-7a35-45b6-84ef-195bc0f6f8fd
548,89498ad3-393d-4680-a62c-ca5f1be5faea
677,acc943f1-2767-4817-b3fa-2493e29bd572
941,ef935964-af95-4735-9bc4-7a0447c37534
589,94dc9d2a-aa31-43f6-a2b0-ff2b0ba82a64
741,bc60678f-1f41-4039-88a5-853daa307726
781,c85956e6-af14-4847-8610-02050cc70683
367,5ed2e519-3ab3-481e-a646-22027a39dc36
241,3e7e3c2c-3308-44a2-8e3c-4b6b2698828d
15,03db36a0-af06-4c9c-9835-48b07a77a378
164,2b18408a-0e70-48ba-b732-ea0cf5762cdf
428,6dae0b9e-f0a8-4157-89ef-161f7f0b7588
862,daa64ed9-e016-48ab-8ca8-e356af75cd82
829,d0cea388-a5b2-4cbf-a5ae-74a716f51cf2
627,a0673581-169a-46cf-8a47-24721643644d
154,26bcc3d9-b2d2-4ec4-8a54-0035e84007d7
352,5b972f53-51af-462f-9846-129a4ed559cd
264,44e930a6-d839-4527-8fbf-4dbb3140c508
311,508f18e4-4bd5-4853-92d5-5e28e3c78af1
936,ee92ea0d-37dc-4a36-adcb-4943c55e6c0a
625,9fad6df9-064b-408e-85c8-7dee2f9c5551
551,89e7ac00-b096-4634-95bd-139b732d8218
559,8d1227ea-c768-4328-89cf-7e947265c073
762,c2805702-4080-455c-989e-537a45007ccc
681,adaa0faf-d95c-4821-831e-03b663b6b999
953,f3fd687d-2cbb-4ef3-90ad-cdb8636abc1c
572,905a5a7a-7e03-499e-918a-3d2a21721f51
661,a9fb19f6-898d-46f1-891f-e388cd906014
831,d0ee6586-75b8-4b77-9c4a-f9aff67c3da5
68,0f9b9b72-30ba-4af3-9227-7cb838a80600
116,1c5f997c-ab2d-4d3f-8804-ab0cb32f26d7
193,337e1cac-46e7-4696-ae78-e9f506ce96c7
842,d3f47c5d-f9be-4d6a-b29c-93606e2380fe
965,f97e65df-5fe3-49b1-a7c0-1ca2dae4f379
405,69aa9583-7ab4-4e90-9d89-f7f5bdbedcea
753,c034c697-61b1-4c11-8c77-61749a662bab
75,11d678af-fea7-41ed-b782-a0bc56e3bf3e
811,cdf87418-dfc1-4455-b8e6-f0190ccf75f5
146,21f370aa-4e4b-4256-b287-0a117aa378b9
800,cbe15020-959d-444a-879e-8f5e5305e0fa
890,e206a7da-7b69-4533-81aa-e7874bba1ab6
964,f85b8e2b-d4a3-4564-a30c-2ce3b289c27e
549,895cf872-cf69-4727-b290-79b872f55245
935,ee5556f4-2197-4386-ad7a-454bb35a8bd4
410,6a8e2ef5-ac91-4442-b2cd-885bdb37cc32
123,1dad44f5-33e2-4d72-a1f7-d9fe4b8eea73
98,16fcb1d8-ce61-47ff-a2ee-02a238847027
38,08669c53-1e1e-448a-9266-ead7690a4c67
512,81e49eac-e4c2-42f1-a5a9-42ce9e130b78
889,e1e69087-78c4-4d21-9b2b-e4e63f6038ec
179,2f013e0f-50f8-4043-b077-eb00592375ea
506,8136c029-494c-42f3-86f5-f5330a9c8740
599,97ef1bcb-c0ff-445b-8da8-9b90183065ee
488,7b99a49f-f374-4a8e-9faf-4e73dfad13f8
475,78c8df28-dc9c-4bee-b050-97c1c57bf666
483,7a71f9b1-f3c6-4d0c-955f-76cda3dbdf75
698,b266d0a8-6377-45fc-9f55-5ce24de509a6
56,0cc5e75d-7f7a-4841-a571-a5a56df607ca
105,1904a895-0dc9-456d-8cac-477813e5d9d2
66,0ecb4dc7-baad-48c7-9955-f23a78b4529b
327,54a8c781-394b-42c1-b82e-764c2972b4ba
712,b5a60762-d5d0-4023-986f-79336a09e6d3
704,b36bc46f-f0e5-453d-a4bd-7dbebd41a7da
482,7a27c006-9f5f-4c47-81c1-c6d8f122dcc9
734,bacdf8a0-54a5-4257-bc85-4459ba95f412
452,728f29e2-dc83-4035-98bf-25c93339c324
711,b5a40478-60d8-4bf8-8169-c1515462126e
62,0d429352-b97f-4a33-bb23-fa1d6afb8c63
954,f4354ce7-e6d3-4c8b-bcd4-3997b1a3af1f
272,477c0d26-518f-4236-ab29-f86261331ba2
933,edf1a8bd-f4f0-4b33-8f32-65921b649ec9
680,ad487f8e-4d00-4adc-a82c-ec33613eeb96
763,c2842596-7a8a-443b-ace1-7b200b766243
817,cf174200-a1e5-4b09-9e39-79e1c35a12ef
789,c9e87d8c-21b5-403f-8c7b-b87c0014a9ea
792,ca47d37b-f8d7-4a96-853e-65835d56f1cf
748,be7100b9-4bc8-41ca-9d02-a45af5142707
359,5cebdb13-89c8-4010-8bf6-a9c8affd3594
827,d0c24fbd-5d70-4baf-bc9f-f35db7d1dfdc
1,007e99d3-afe3-418d-b93f-3fc5566e479c
52,0bd68e78-1d6a-4cae-a2f4-410bdf4ec294
699,b28b779b-57c4-4a2a-a085-a2ba02a7b890
669,aab44a96-ce9e-4f13-b302-be45cca7e066
619,9dacb476-fe4e-456a-9491-c63c8c56c32a
718,b6d9f218-2588-4fa5-aec8-656994548b93
290,4cff1449-0d95-4b90-930a-cfbaebff1bd1
398,66505d49-6512-4837-aff0-84b3802a4e79
97,16a6115a-7c60-40d9-b38e-900a6a773267
694,b0e3da63-1cfd-4824-98bf-204662f67e86
258,42e74c0d-527a-4351-853c-91330ab9f7a4
237,3e31e579-dd4d-446c-9184-13f47b77c5b1
892,e30c0109-999e-46f3-ab82-681aa8aa29d7
659,a96e6cd4-3218-41f5-aa42-9a87fbd950b0
357,5cb87d21-fe83-432c-adfd-d092b3fac77c
489,7ba5dd85-c275-411f-b7b9-0a815314bdce
675,aca2e0d2-78be-40dd-b132-a6d3d8db8f3e
966,f9ad3670-0926-45e0-93a1-84f430d7170f
995,ff3afe1b-9a03-42b8-ad48-8b20a988e188
442,6fe93f91-64dc-4d99-a490-391f8de41bb7
168,2c0e16e6-2325-47f5-ae2c-b825405ea5b2
106,19432683-af7a-4e1f-b536-ed44ef8d03ef
416,6b381972-e943-4301-98a7-32ca2c570a59
907,e74c115c-2d92-451d-ba6f-346caef48364
170,2c68abbf-f849-4437-8420-6d3ce665cf93
891,e27a1ce3-75e9-4ed9-9ac0-6bfc90cda650
688,afac6c4e-d1f2-4f78-a3f8-4e95681115cc
946,f10b7052-09c2-4343-9907-f1342f0b4080
27,0700551a-fc57-4571-8224-812b337bc921
777,c76241e9-177f-4cec-85f0-a9ee24cdb3f0
478,793711bc-edda-49d1-a151-2be342b073ac
274,47c7a4fc-513a-4ddf-b2ae-66c2bb8aae8b
476,78d26798-1522-4c62-aa47-b58f4ceb4970
518,82e29dd6-beb0-4127-ab59-be178719d8cb
651,a73889a7-311f-47cc-9b58-0bf150c5e5f7
418,6bca67ec-5213-431f-b319-fcb943296943
997,ff7c3584-1f8d-4438-b71e-d184a26861d4
568,8fc775cd-bb7e-4c2a-8f44-28cd9ac9e3f1
431,6e44384f-d310-403d-bded-3d33d16b3c0c
174,2db5f295-89dc-4208-aa95-937cca27c100
286,4c06cc99-4ca8-4645-ad9f-23764a9012f6
833,d16404a4-7e7c-470b-b773-8336927d6a00
47,0b67a3c0-3aa0-4a9d-8714-8cabe662e9f3
996,ff6d96f6-8f83-484e-a08b-d8a29fa59e51
639,a3d309ab-8e4b-4bd7-8b2f-f8250f3ff629
906,e69bd70a-2dc4-4d60-8971-9808622feff4
13,0347c3d9-1b79-4f7e-ad94-96bd024fcab1
503,806e4dc6-c506-4b42-919c-0943fbb0b0dc
813,ce69c97a-98ea-4d5d-ab00-a20716052ab8
544,88a223e5-11e6-47d8-b55d-10fed43aed92
664,aa5f4400-aac6-4171-ad56-51c869417dc7
315,51deb4d6-edc6-42f0-8b50-273d392c2e2d
650,a7278a32-9c39-4454-8dc2-3b97920469b9
928,ecef1602-f8a4-44a7-a310-e6ee2a0879b0
256,423e8e63-4b50-410a-9fa9-b50c69c6a4e4
917,e9e63922-1ddf-4ddf-af12-37e0c454233f
163,2ad236ef-c5af-4390-8de1-d42ed1042a92
665,aa8502b1-80c1-4a89-b2e8-12a06ffa0c3e
383,63683eee-092f-4d87-b731-8112cfd2610e
10,02620c43-f3a7-4309-8ed2-349417cffa7b
853,d8d85031-1b1b-4678-8614-910659aa7aa8
86,145e68c1-2c2d-4f4c-a665-b2642385012b
325,5411fafd-e83a-4790-abfe-407ad350ce3c
426,6d86884d-45a4-4815-b994-a8318f13c5b9
90,15c77ca7-ea16-4488-a02c-1328b611b7b9
387,6475abdf-8469-4d80-96ed-0e0a4270c87a
634,a2c88bc9-d6bb-48ba-84fd-8f787fb91f3a
491,7c5076d8-6ecb-4d0e-b2c4-b07845d3c8c0
381,6256cad9-a77b-4737-8be4-9ae8b0b0c684
409,69dcaaf8-ca81-49f0-8268-58e668a19452
961,f6e940b2-2f34-4aae-a4a9-833312f2ee67
169,2c58b0c2-4363-4027-8e27-890ec5afb256
537,8700c161-84a3-401c-a44e-84a1e0e67cc5
574,90aca834-48cd-4bcc-bbe2-54d2184cd1b7
855,d955b0f9-d0ce-400d-8284-d1c8df775ab9
801,cbf97545-0d64-4011-83aa-ffa0f687634b
217,3a2048bd-0ffa-468c-a430-aba819a24070
867,db85c7fc-14d3-4af9-8463-22779ec81967
350,5af5efe3-dd5a-4073-8a74-6a060c18ef05
18,0486d6d5-30b8-4d0c-8fc9-050bfe6acaf2
397,664334cf-3d0c-4650-a71d-6357499bcd25
859,da42072c-76d7-413c-8bac-3d84c735bff4
832,d15f9414-4363-4df6-9a59-e4b98dd38063
2,00fb612b-ecbf-4275-b793-9d239d3c6350
433,6e875f6c-65fd-4494-a22d-2804eee514bf
362,5deec192-fc1b-4584-9316-4252315cd906
227,3be089af-7893-4d82-ab5b-2f2a958fc5ad
731,b9e3c481-2bcf-4e12-8f57-3a51bb096fac
28,0715c6a4-18cd-4acb-83ac-2be7efcc821c
77,12716151-8989-4840-b7e1-f18d8d78ff8a
261,4448599a-e1a3-4866-ba40-0c59b111c60d
175,2e11d184-cf5a-4ef5-b1ba-4365b51ad1c0
600,984b0f3b-f0f2-4622-96b8-1a246f84366d
209,39037051-ca6b-416b-8759-22a403e3cb34
757,c1273002-d691-4b5a-b3e2-64793c3c07b1
231,3ce95b8d-a78d-4505-87f6-6bdd14ffd043
26,06ee82dc-070b-46cd-b34b-82feb4895394
91,15f548a0-4054-4310-8a61-3343ac04e2d4
490,7c3822ad-c813-4c93-9687-c411543ecd71
73,116dd009-1f5d-4304-a134-f5fda4cd721c
412,6abccf76-0b52-488b-8a76-bb8909cd2813
265,453b53d3-f75a-4861-90f8-4f16bbf40375
171,2cc88acd-d4f8-465c-92cd-709fdc608274
304,4fdec5a4-abca-49e7-a80b-97d88e4f3b9b
649,a65fc3b3-9246-4c40-9921-a05b9e7818d6
119,1d06c75f-3f13-4438-97ef-513e7cfd0426
529,84ac608c-f32e-4aa9-b44f-549173e0e597
355,5c77e78e-9579-4c0b-96eb-0841a2a61d92
320,52aaff1c-fcb9-4a2b-88eb-73eb07568460
441,6fe3e974-befa-4b64-a3c9-63389edc2246
516,827b5897-87d7-4dec-bba7-f877a2312650
623,9f7eb5f2-e6c1-43b4-adb2-863da73caf58
920,ea3c028f-f58d-4cc9-81b8-d0bbdbd227ca
970,faae143d-5b64-47c4-b676-7d96c3525ef8
756,c1228fb0-e434-4072-97bb-36ba53e4f380
629,a0f296ed-e79a-4cb4-b141-1e5edae3a733
268,467e9eb9-ba6a-41dc-9189-11e5be43bebd
417,6b86892a-0988-4f19-8917-39f91543e961
78,12d219b5-e463-4575-8c72-3438b1950820
430,6e00d354-3d45-41ea-90dc-a9609dda9081
107,19686f52-de9a-4b1e-88fb-e2948d02d385
720,b74d214a-97df-4724-a78b-5658721620cc
242,3e92b8b0-6b03-490d-9073-32edc12434ab
471,77c1ca61-07d1-4099-853d-a35eb67a2038
12,03161c6d-41e6-4321-9e3b-c4c0fb8cb888
292,4d4609da-0a39-4706-ae97-039131e4a533
19,04dca739-7319-495c-9e38-7f70098e8242
707,b43c8f0a-dafd-4d6e-9c7d-bcec9243326a
386,6432b700-a6da-4975-9b5a-5dc2a89eb807
552,8a43157c-0d0e-4fb2-a2ad-712e3a40a5ff
334,55d719d2-37a4-4e2f-8c63-4e162b9eae49
345,59cc07b7-8561-451a-bd75-5773a080e90d
794,ca536036-0935-4425-ab1f-96b222b238a9
816,cedd02bb-09da-4d2b-a117-0c8498df8aa2
173,2d48500a-788d-45ca-8ada-5b1dfd6b8bad
463,76414be0-4b54-4c04-9487-c2c84b304994
805,ccac8ae7-b6b6-4e58-8d9d-f9a640b5bcde
525,84066b4f-e024-44ad-bb8c-d23067a78429
854,d951c950-4378-4a7d-9247-366317784122
109,19bce71d-8162-470d-b5f3-33d53993ea7a
423,6cbb21b2-1ee7-4b2c-97ac-cb0bf2150084
927,ecb8681d-2c88-4f41-8e05-2887c99b3c1c
502,802e0dc1-580a-4be2-8e79-efb16d6a23d3
289,4cd8465d-3b8f-491c-ac85-7b10aa3f8fc9
765,c35b858e-02ec-4b72-9ca7-6ed1a6bd6b08
861,da8c6277-6610-4ae7-9e15-93cb428ba2d5
967,f9c21512-4584-4744-8abd-a688e9489829
839,d357cb86-e9f2-4bd4-95ae-672005a81d6d
987,fdc32da2-fd80-4d6e-ac89-f3f7d3f3ec82
495,7d43af63-1133-4cf0-a072-49e72d11a559
48,0b6b1d25-f281-4108-8415-1991d203e71a
725,b928aa10-da85-4120-b0d7-df2697ce47d3
526,841bdc0c-eb96-41d3-94d9-bea22289c54a
379,6165d100-c8b8-43d9-8f57-65188675e1a5
918,e9ff024b-f2c8-4b47-8a18-f50927fc4c5e
925,ec071cb6-f3cc-489d-a2f4-38b1c3851986
382,6352323e-39a1-45f8-8ead-fabded2e8dd3
14,038c2fa3-6e59-4ec8-afde-8d6c1e2b7d97
700,b29d0ee1-e5e2-4856-9f15-0765262276be
642,a47a109f-8b21-47c9-ab94-369ffda4e749
670,aac38121-7b55-4cef-aac3-7bab34e19fc3
288,4cbc16b6-9195-4e11-a573-8327a51afac2
974,fb56aee3-9914-46fb-9bf0-b1d4303de8ff
496,7dc86661-eb21-4af5-a642-add510b4c352
112,1aeea95a-5f3c-4e30-b1a4-6ddf964731dc
202,36224639-f64c-4417-87e6-e6bca3bb5fcb
184,30c61ff6-2ea0-40c7-97a0-386a0fe2cc9f
754,c03b00c7-01f3-42c7-92f2-cacb1c08e3c6
586,93baa571-6070-44fc-a6d7-8df29d100976
487,7b7dc195-0028-454f-90d6-78429e2cfe67
224,3b1cbc3c-9ea8-49d3-a494-42671b5902ad
977,fb92c4f8-7396-44dd-afeb-5c90e58e1a51
647,a6346863-7ab0-4a66-b2ed-0124da46ed0f
486,7b699f28-d962-4f27-bc8e-4efb48dd3a3c
238,3e367ceb-42d6-4d96-a3dc-4450a8572ffb
984,fd1be963-e839-432c-abcd-8bc9dc2fff9e
80,1338c1b2-b93f-4b77-be92-a1e2754621ae
751,bffeb23e-bf8d-4627-a007-5ad3f2672cd8
141,20da7058-ce00-4d74-9a04-d863cd900cb9
279,49e00b76-f44b-419d-9f66-74761f1a4315
338,56984311-cbd0-47da-b8a1-40b6c07c4afe
385,640d6783-0903-4b34-8028-3fe5ad733fd0
782,c8679f2d-caf2-4932-a934-a945d62789fa
744,bda42786-7d9d-4a9f-9826-d6827eabff0d
477,78d73101-988d-43bb-871e-21aeae74bb89
377,6099eaa8-26ba-4762-855f-2f4a43940b05
25,06a8c708-0cff-4147-bed6-ed3551fb204f
199,35e2963a-1e3e-44e5-9e5d-1e7a741e4784
455,7437251f-5493-4f1b-9431-2e3907b43c2c
628,a09b10e8-185b-4e4a-9694-f4a4c819a0b6
115,1c3b0cda-d0fb-4534-976a-a949e9159ead
767,c38920dd-d41e-44b3-82bb-598ae6a201b9
81,13c65250-b4fa-4f71-9646-fa5050d13864
51,0bce8e07-de30-49e1-8c43-473047c2e3ab
981,fc6c82ac-67d2-45cd-ba01-7ab3b2e76472
802,cc632224-6fac-4db8-9a2d-57ca852ad267
34,07d1c394-f5c1-4cd5-a2fd-550aec8f6948
65,0def5109-1729-4c8f-af36-8e359eea9e27
440,6fda37d7-2045-46a0-b58a-f39d9239e459
195,33f6b3cb-a0e6-46be-bd89-cf4c009ced65
615,9c3cc51f-d71a-43a3-bd72-76f9a4483247
178,2ebf50d5-a045-46c8-aa5b-5e6e78a6fe8d
826,d08dae9c-1194-4163-9836-a275a5b67fc9
721,b76f1cab-60ee-4a8d-b955-a747ad0093b6
413,6ac2742e-69fe-41ee-ad56-19126733754b
329,551438cd-ce7e-49a4-81e2-bd37c148773b
114,1be7a828-9568-4618-b82b-fe972bb1cc31
302,4fbb0924-0c69-4e7a-a458-c724efb64ac9
364,5e85aae1-1174-48d5-82f6-a3997d38b24f
643,a49097c4-280e-4610-94d9-837539a4357f
632,a2160de2-6990-4560-9aa4-e3d9674c784f
139,20749ed8-c9a2-4415-964e-a1957b18ac3e
612,9b3e6c32-c1ca-4d7b-94da-95b01be09b28
459,74c4f2a1-c347-47d5-a7db-4e499c36ba59
384,639f9f00-2d5d-4074-878d-3ccbb0290095
692,b0b63779-d1dc-45b1-a2ee-664331f6b77c
601,986e5dc8-ea64-4054-beaf-92895eb9598c
558,8c5d782d-0073-4f45-bbf7-e8506d3aabf2
439,6f94816a-f88a-47da-9594-b52336c1f7e5
908,e74d065e-b63b-4ff7-92f3-32d6457775cb
360,5ceea1ae-0fc9-4617-bdf0-ce513185f90c
630,a1090e8e-e415-4f42-ac62-f775259ef7cd
575,90b96d93-d0ea-481f-8cbb-349d9cbc6b5a
309,508024f3-c5b2-452d-b240-6e048c7287d0
779,c79bbda2-1b05-49d5-93bb-b50204cc30e1
667,aaac953b-b2fd-46fb-b8dc-010239ecbc09
919,ea1e9b9e-2c5d-404c-a9bc-fae7b9369964
167,2be18fbb-a3d9-47e0-8d7b-93b3b959435e
689,afc35f6b-dfc6-4acc-81d9-89ba1a8c1c69
715,b664d880-0335-47c2-91a3-209f1d1a8957
220,3a90c7bd-f31b-4179-8424-db7005723ad1
914,e8ed402d-7374-4464-a85b-cfe9b16185df
481,7a0e6a75-7e52-454f-8b25-1431073e531b
348,5a430ba6-b2d7-4fd9-93a6-6070dc3b437c
287,4c4e5993-bf00-4482-8418-e400b651f6ce
593,960bca80-054c-4c1a-b8a2-2ebe95238c6c
94,1662adb4-13f7-4c94-8c6f-8522a89b86b6
658,a96d2e50-4cae-46fe-9ab8-709cb9334e83
541,87d4d870-1403-4ca1-bff6-25a2c0f2acfb
31,07793d58-6751-48ab-824e-5378213c692d
249,40d76f36-36a1-4fa3-ae43-826b0cb1c4af
464,76435b0d-2021-4168-b13f-3126cdcd4c52
122,1d9e834a-a493-472e-9640-3c77f6551e58
645,a5e56a91-361a-425f-b3e8-a185f208f8ca
745,bdb4f35f-a5b0-4d06-a302-e01326ab6ee2
36,07ef091b-310b-4046-a541-2ce1588fd2f8
644,a5de5c72-eab2-41c8-aa5b-608ceeccdf3f
39,087c4bc0-c207-43e6-9a40-15f88fd91b3a
531,8644a5bc-16b7-47ec-b480-13e6fd705d28
713,b5eb377f-dfab-4ab5-87fb-efcbfe1f4b2b
730,b9bc0c42-1a00-47a0-853a-da6c1c35307f
825,d08c62a6-f059-41d9-aad3-6eec78dea4ba
323,539b18f3-b84f-4fe8-b34a-35ff698c07d8
883,e021a070-4983-4118-91b3-843022289560
138,206d9f3e-7d1f-4428-8e6a-9e208530aab8
810,cdb67456-d887-439e-9ccf-7db7b457f2bd
522,83a3b193-d98b-41eb-9238-0246a969f918
420,6c25ad41-7e81-4267-8860-a636adaa6893
468,76d34e70-ea55-4e79-8b97-da209b969969
626,9ff1fb17-e609-47d9-9a9a-946d5bfc1813
876,de8a5ed5-1415-401e-8ac7-c7065b69a23f
446,70b7d4b2-b6b6-4423-ab19-198f69897bc8
236,3e2a8fad-0ee7-4fd0-9185-f2140617fa5f
87,14d35af9-6763-472a-b4ca-5f68b4f42cbc
894,e371b665-5cca-40fa-88b0-61d45e114294
755,c04691b7-d96c-4f0f-8f62-6bc5630294ca
100,173911a1-c9d0-4820-bcee-2383cf6e4ca3
473,786643cc-731e-4523-a338-43eff29f4809
30,0746f429-f9e0-4996-9951-8611c7b267d5
7,01ade8f5-bed5-48d4-a4d0-87ce12f3ee66
818,cf3a5be8-c623-4aaa-bedc-c4b732c63f99
93,1628a7f5-fa60-4703-abc5-1b4191a21629
685,ae660809-fa94-4078-8c76-8ace14b57637
92,161aaba8-498b-4737-8d58-7dc1470e18ed
909,e75d8887-fe1d-423e-baf3-038cbe3692c9
21,054f58fb-f0f3-4576-85d7-860b2f528baf
947,f251bbb4-0a80-4c4c-897a-7cc5d1e8c87c
535,86a06f9d-3f64-4f4f-8379-043657ca5b4f
958,f5f28262-738f-439f-a6ea-e7c294d0cc0a
371,5f456fc2-41fd-47af-a74f-0dcde204326c
736,bb9147f1-bba5-49ac-9002-542f618946ad
602,989b2833-ea3b-42ab-99e7-5f44bbf552fa
784,c88c2a3c-cc07-4b69-9257-8ffe254b6937
591,95586f1c-9acb-4a53-98a6-d2abac565e74
462,760f3f3c-5d68-43fd-ba7a-2be05dce4703
980,fc65d494-3ed3-4022-af1b-ee0e27cb31c9
111,1adbcdd1-a77c-4fb7-975a-95e887c07c95
594,96c04515-a1b0-469a-96b0-3035803cd1a1
41,08fd495c-ab63-4c77-9a5a-afb667aabfb7
24,06115442-20bf-4381-9758-15ad015043ff
554,8b391f06-7553-4bea-954d-7a7f206c001b
584,9323a379-a172-4c7b-ba39-7d37beedd4c4
679,ad419e35-6dc5-4cb7-9e9b-6b760ef5a55d
511,81b8bbc5-6093-4bb1-92f1-db607a921b56
102,17e309d6-de7d-476a-907f-ddef3d95513a
445,70a3b69b-b321-4b1e-8f60-79b2a5a655ad
546,89151443-798a-4bd5-a0f9-1dfea4339690
747,be5522ea-5a46-433c-b1d1-89865afec141
881,dfa782f5-32ec-46b3-bdc2-8e2ac6daa0ee
